Trip,Location,Exposure,Depth,Site,Site_unique,Date,Quadrat2,time,photos_each_piece,Number_coral_recruits_less5cm,Survey_depth_m,Quadrat_angle2,Survey_layer,Patch_width_m,Patch_area_m2,distance_centre_to_closest_patch_edge_m_2,Average_bed_depth_cm,bed_depth_1,bed_depth_2,bed_depth_3,bed_depth_4,bed_depth_5,bed_depth_6,bed_depth_7,bed_depth_8,Piece,Unique_piece,Layer_in_rubble_bed,Percent_hidden_in_bed,Number_contact_points2,Max_gap_size_to_right_cm2,stable_y_n,Stable_0-1,Stable_0-2,Stable_description2,Widest_span_cm2,Morphology2,Num_branches2,Interlocking_morphology_or_not-Branched_Plate,Number_binds2,Bound,Bound_to_how_many,binder1,binder1-new,Binder1-broad_cat,Binder1_length_cm,binder2,binder2-new,Binder2-broad_cat,Binder2_length_cm,binder3,binder3-new,Binder3-broad_cat,Binder3_length_cm ,binder4,binder4-new,Binder4-broad_cat,Binder4_length_cm,binder5,binder5-new,Binder5-broad_cat,Binder5_length_cm,binder6-new,Binder6-broad_cat,Binder6_length_cm,Binder7-broad_cat,Binder7_length_cm,Binder8-broad_cat,Binder8_length_cm,Binder9-broad_cat,Binder9_length_cm,Binder10-broad_cat,Binder10_length_cm,Binder11-broad_cat,Binder11_length_cm,Binder12-broad_cat,Binder12_length_cm,Binder13-broad_cat,Binder13_length_cm,Binder14-broad_cat,Binder14_length_cm,Binder15-broad_cat,Binder15_length_cm,Surveyor
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,45270,15,0.520833333,yes,4,15.4,flat,Surface,1.18,0.9204,0.75,6.7375,7,4.5,6,5.4,7,9,10,5,12,1303,First,80-100%,4,1.2,n,0,0,unstable,8.9,branched,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,45211,22,0.604166667,yes,2,15.9,flat,Surface,1.18,0.826,0.5,7.85,10,7.5,7.2,6,8.9,7,7.2,9,1,1352,first,80-100%,3,1.5,n,0,0,unstable,10,branched,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,45211,22,0.604166667,yes,2,15.9,flat,Surface,1.18,0.826,0.5,7.85,10,7.5,7.2,6,8.9,7,7.2,9,2,1353,first,40-60%,5,1.9,n,0,0,unstable,9.5,other,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,45211,22,0.604166667,yes,2,15.9,flat,Surface,1.18,0.826,0.5,7.85,10,7.5,7.2,6,8.9,7,7.2,9,3,1354,first,80-100%,3,1,n,0,0,unstable,3.6,other,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,45211,22,0.604166667,yes,2,15.9,flat,Surface,1.18,0.826,0.5,7.85,10,7.5,7.2,6,8.9,7,7.2,9,4,1355,first,80-100%,4,1.2,n,0,0,unstable,9.6,branched,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,45211,22,0.604166667,yes,2,15.9,flat,Surface,1.18,0.826,0.5,7.85,10,7.5,7.2,6,8.9,7,7.2,9,5,1356,first,80-100%,4,2.9,n,0,0,unstable,13.6,other,0,1,1,1,1,sponge,sponge,Sponge,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,45211,22,0.604166667,yes,2,15.9,flat,Surface,1.18,0.826,0.5,7.85,10,7.5,7.2,6,8.9,7,7.2,9,6,1357,first,80-100%,3,0.9,y,1,1,buried,6.2,unbranched,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,45211,22,0.604166667,yes,2,15.9,flat,Surface,1.18,0.826,0.5,7.85,10,7.5,7.2,6,8.9,7,7.2,9,7,1358,first,40-60%,4,1.2,n,0,0,unstable,13.5,branched,1,1,1,1,1,cyanobacteria,cyanobacteria,Cyanobacteria,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,45211,22,0.604166667,yes,2,15.9,flat,Surface,1.18,0.826,0.5,7.85,10,7.5,7.2,6,8.9,7,7.2,9,8,1359,first,60-80%,3,2,n,0,0,unstable,7.1,other,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,45211,22,0.604166667,yes,2,15.9,flat,Surface,1.18,0.826,0.5,7.85,10,7.5,7.2,6,8.9,7,7.2,9,9,1360,Second,40-60%,5,1.9,y,1,1,buried,15.7,branched,4,1,1,1,1,halimeda,halimeda,Other macroalgae,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,45211,22,0.604166667,yes,2,15.9,flat,Surface,1.18,0.826,0.5,7.85,10,7.5,7.2,6,8.9,7,7.2,9,10,1361,first,40-60%,3,1,n,0,0,unstable,8.9,branched,1,1,1,1,1,sponge,sponge,Sponge,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,45211,22,0.604166667,yes,2,15.9,flat,Surface,1.18,0.826,0.5,7.85,10,7.5,7.2,6,8.9,7,7.2,9,11,1362,first,20-40%,4,1.7,y,1,1,interlocked,11,branched,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Exposed,Deep,Eco_1,Eco_1 Deep,45211,22,0.604166667,yes,2,15.9,flat,Surface,1.18,0.826,0.5,7.85,10,7.5,7.2,6,8.9,7,7.2,9,12,1363,first,80-100%,5,1,n,0,0,unstable,13.9,branched,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,265,NA,yes,NA,9.5,flat,Surface,9,41.4,1.8,10.43333333,7,8,5.5,10.6,16.5,15,NA,NA,1,49,NA,NA,5,0.7,y,1,1,interlocked,5.3,branched,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,265,NA,yes,NA,9.5,flat,Surface,9,41.4,1.8,10.43333333,7,8,5.5,10.6,16.5,15,NA,NA,2,50,NA,NA,3,3.6,y,1,1,interlocked,5.1,branched,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,265,NA,yes,NA,9.5,flat,Surface,9,41.4,1.8,10.43333333,7,8,5.5,10.6,16.5,15,NA,NA,3,51,NA,NA,4,2.7,y,1,1,interlocked,10.6,branched,2,1,1,1,1,macroalgae (red spindly stuff - ID this),Macroalgae,Other macroalgae,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,265,NA,yes,NA,9.5,flat,Surface,9,41.4,1.8,10.43333333,7,8,5.5,10.6,16.5,15,NA,NA,4,52,NA,NA,3,0.7,y,1,1,bound,6,branched,1,1,2,1,2,sponge,Sponge,Sponge,0.3,macroalgae,Macroalgae,Other macroalgae,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,265,NA,yes,NA,9.5,flat,Surface,9,41.4,1.8,10.43333333,7,8,5.5,10.6,16.5,15,NA,NA,5,53,NA,NA,3,2.2,y,1,1,interlocked,5.1,branched,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,265,NA,yes,NA,9.5,flat,Surface,9,41.4,1.8,10.43333333,7,8,5.5,10.6,16.5,15,NA,NA,6,54,NA,NA,2,0.9,n,0,0,unstable,5.2,unbranched,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,265,NA,yes,NA,9.5,flat,Surface,9,41.4,1.8,10.43333333,7,8,5.5,10.6,16.5,15,NA,NA,7,55,NA,NA,3,3,n,0,0,unstable,5.9,unbranched,0,0,1,1,1,macroalgae (red chubby algae),Turf algae,Turf algae,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,265,NA,yes,NA,9.5,flat,Surface,9,41.4,1.8,10.43333333,7,8,5.5,10.6,16.5,15,NA,NA,8,56,NA,NA,3,1.4,n,0,0,unstable,5.9,branched,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,265,NA,yes,NA,9.5,flat,Surface,9,41.4,1.8,10.43333333,7,8,5.5,10.6,16.5,15,NA,NA,9,57,NA,NA,2,0.9,y,1,1,interlocked,6.2,unbranched,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,265,NA,yes,NA,9.5,flat,Surface,9,41.4,1.8,10.43333333,7,8,5.5,10.6,16.5,15,NA,NA,10,58,NA,NA,3,1.3,y,1,1,interlocked,4.5,branched,1,1,1,1,1,macroalgae (red chubby algae),Turf algae,Turf algae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,265,NA,yes,NA,9.5,flat,Surface,9,41.4,1.8,10.43333333,7,8,5.5,10.6,16.5,15,NA,NA,11,59,NA,NA,2,1.8,y,1,1,interlocked,11.5,branched,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,265,NA,yes,NA,9.5,flat,Surface,9,41.4,1.8,10.43333333,7,8,5.5,10.6,16.5,15,NA,NA,12,60,NA,NA,3,1.1,y,1,1,interlocked,NA,branched,6,1,1,1,1,ascidian,Ascidian,Ascidian,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,266,NA,yes,NA,9.7,flat,Surface,9,41.4,0.55,3.5,2,3.5,3,4.5,4,4,NA,NA,1,61,NA,NA,3,2.1,n,0,0,unstable,4,unbranched,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,266,NA,yes,NA,9.7,flat,Surface,9,41.4,0.55,3.5,2,3.5,3,4.5,4,4,NA,NA,2,62,NA,NA,2,0.6,n,0,0,unstable,6.4,unbranched,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,266,NA,yes,NA,9.7,flat,Surface,9,41.4,0.55,3.5,2,3.5,3,4.5,4,4,NA,NA,3,63,NA,NA,2,1,n,0,0,unstable,7.1,branched,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,266,NA,yes,NA,9.7,flat,Surface,9,41.4,0.55,3.5,2,3.5,3,4.5,4,4,NA,NA,4,64,NA,NA,3,0.9,n,0,0,unstable,4.9,unbranched,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,266,NA,yes,NA,9.7,flat,Surface,9,41.4,0.55,3.5,2,3.5,3,4.5,4,4,NA,NA,5,65,NA,NA,2,0.3,n,0,0,unstable,3.7,branched,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,266,NA,yes,NA,9.7,flat,Surface,9,41.4,0.55,3.5,2,3.5,3,4.5,4,4,NA,NA,6,66,NA,NA,2,1.9,n,0,0,unstable,7.7,branched,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,266,NA,yes,NA,9.7,flat,Surface,9,41.4,0.55,3.5,2,3.5,3,4.5,4,4,NA,NA,7,67,NA,NA,2,0.8,n,0,0,unstable,5.6,unbranched,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,266,NA,yes,NA,9.7,flat,Surface,9,41.4,0.55,3.5,2,3.5,3,4.5,4,4,NA,NA,8,68,NA,NA,2,0.8,y,1,1,interlocked,11.9,branched,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,266,NA,yes,NA,9.7,flat,Surface,9,41.4,0.55,3.5,2,3.5,3,4.5,4,4,NA,NA,9,69,NA,NA,3,1.5,y,1,1,interlocked,6.5,branched,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,266,NA,yes,NA,9.7,flat,Surface,9,41.4,0.55,3.5,2,3.5,3,4.5,4,4,NA,NA,10,70,NA,NA,2,0.9,y,1,1,interlocked,6.6,branched,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,266,NA,yes,NA,9.7,flat,Surface,9,41.4,0.55,3.5,2,3.5,3,4.5,4,4,NA,NA,11,71,NA,NA,3,1.1,y,1,1,interlocked,6.3,branched,1,1,1,1,1,sponge,Sponge,Sponge,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2021,Heron (offshore),Exposed,Deep,Eco_2,Eco_2 Deep,44464,266,NA,yes,NA,9.7,flat,Surface,9,41.4,0.55,3.5,2,3.5,3,4.5,4,4,NA,NA,12,72,NA,NA,3,0.8,y,1,1,interlocked,3.5,unbranched,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
